Orthogroup	adv	ath	aza	azd	azi	bced	bvi	cyq	cza	dor	eba	lcm	magx	parb	rrz	shd	sscu	tmz	Total
OG0005216	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005217	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005218	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005219	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005220	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005221	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005222	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005223	0	4	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	7
OG0005224	0	3	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	7
OG0005225	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005226	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7
OG0005227	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7
OG0005228	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005229	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	7
OG0005230	0	2	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	7
OG0005231	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7
OG0005232	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005233	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005234	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7
OG0005235	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005236	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005237	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005238	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005239	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005240	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005241	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005242	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005243	0	5	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	7
OG0005244	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005245	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005246	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005247	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005248	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005249	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005250	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005251	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005252	0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	7
OG0005253	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005254	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005255	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005256	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005257	0	2	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	7
OG0005258	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005259	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7
OG0005260	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005261	0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	7
OG0005262	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	7
OG0005263	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005264	0	2	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	7
OG0005265	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005266	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	7
OG0005267	0	5	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	7
OG0005268	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005269	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7
OG0005270	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7
OG0005271	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005272	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005273	0	2	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	7
OG0005274	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005275	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005276	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005277	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005278	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005279	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005280	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	7
OG0005281	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005282	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7
OG0005283	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005284	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005285	0	1	0	0	0	0	0	0	0	3	0	0	0	1	0	0	1	1	7
OG0005286	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005287	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005288	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005289	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005290	0	2	0	0	0	0	0	2	2	0	0	0	1	0	0	0	0	0	7
OG0005291	0	2	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	7
OG0005292	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005293	0	1	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	7
OG0005294	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	7
OG0005295	0	1	0	0	0	1	1	1	1	0	0	0	1	1	0	0	0	0	7
OG0005296	0	2	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	7
OG0005297	0	1	1	0	1	0	0	0	0	0	1	0	2	0	0	1	0	0	7
OG0005298	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	7
OG0005299	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005300	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005301	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	7
OG0005302	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005303	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005304	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	7
OG0005305	0	2	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0	7
OG0005306	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	7
OG0005307	0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	7
OG0005308	0	1	0	0	0	1	1	0	0	1	0	0	1	1	0	1	0	0	7
OG0005309	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005310	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005311	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005312	0	2	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	7
OG0005313	0	1	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	1	7
OG0005314	0	2	0	0	0	1	1	0	0	0	0	2	0	1	0	0	0	0	7
OG0005315	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	7
OG0005316	0	1	0	0	0	0	0	0	0	2	0	0	1	0	1	0	2	0	7
OG0005317	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	7
OG0005318	0	2	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	7
OG0005319	0	1	0	0	0	1	1	0	0	2	1	0	0	1	0	0	0	0	7
OG0005320	0	1	0	0	0	0	0	0	0	2	0	2	0	0	1	0	1	0	7
OG0005321	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	7
OG0005322	0	1	0	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	7
OG0005323	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	3	0	7
OG0005324	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	7
OG0005325	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	7
OG0005326	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	7
OG0005327	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	7
OG0005328	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	7
OG0005329	0	0	1	0	0	1	1	0	0	0	0	0	0	3	0	0	0	1	7
OG0005330	0	0	1	1	1	0	0	0	0	1	1	0	1	0	0	0	0	1	7
OG0005331	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	1	7
OG0005332	0	0	1	1	2	0	0	0	0	0	1	0	0	2	0	0	0	0	7
OG0005333	0	0	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005334	0	0	2	0	2	2	0	0	0	0	0	0	0	1	0	0	0	0	7
OG0005335	0	0	1	0	0	2	0	0	0	0	0	1	1	0	2	0	0	0	7
OG0005336	0	0	1	1	1	0	0	0	0	1	0	0	1	0	0	1	0	1	7
OG0005337	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	1	7
OG0005338	0	0	1	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	7
OG0005339	0	0	1	3	1	0	0	0	0	0	0	1	0	0	0	1	0	0	7
OG0005340	0	0	1	0	1	0	0	1	1	0	0	0	1	1	1	0	0	0	7
OG0005341	0	0	1	0	0	1	1	0	0	0	0	0	1	1	1	1	0	0	7
OG0005342	0	0	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	7
OG0005343	0	0	1	0	0	2	1	0	0	1	0	0	0	0	2	0	0	0	7
OG0005344	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	1	7
OG0005345	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	1	7
OG0005346	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	1	7
OG0005347	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	1	0	1	7
OG0005348	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	1	0	1	7
OG0005349	0	0	1	1	1	0	0	0	0	0	0	2	1	0	0	0	0	1	7
OG0005350	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	7
OG0005351	0	0	2	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	7
OG0005352	0	0	2	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	7
OG0005353	0	0	1	1	1	1	0	0	0	0	0	0	1	0	2	0	0	0	7
OG0005354	0	0	2	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	7
OG0005355	0	0	2	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	7
OG0005356	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	7
OG0005357	0	0	1	0	2	0	0	0	1	2	0	0	0	0	1	0	0	0	7
OG0005358	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	1	0	2	7
OG0005359	0	0	1	1	1	0	0	1	1	0	1	0	0	0	0	0	0	1	7
OG0005360	0	0	1	1	1	0	0	1	1	0	1	0	0	0	0	1	0	0	7
OG0005361	0	0	2	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	7
OG0005362	0	0	1	0	2	0	1	0	1	0	1	0	0	0	0	0	0	1	7
OG0005363	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	2	0	0	7
OG0005364	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005365	0	0	1	0	0	1	1	0	0	2	0	0	0	2	0	0	0	0	7
OG0005366	0	0	1	1	1	0	1	0	0	0	1	0	0	0	0	1	0	1	7
OG0005367	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	1	7
OG0005368	0	0	1	1	1	0	0	0	0	1	0	0	1	0	1	0	0	1	7
OG0005369	0	0	1	1	1	1	1	0	0	0	0	0	0	2	0	0	0	0	7
OG0005370	0	0	1	1	1	1	1	0	0	0	0	0	0	2	0	0	0	0	7
OG0005371	0	0	1	1	1	1	1	0	0	0	0	0	0	2	0	0	0	0	7
OG0005372	0	0	1	1	1	1	1	0	0	0	0	0	0	2	0	0	0	0	7
OG0005373	0	0	1	1	1	1	1	0	0	0	0	0	0	2	0	0	0	0	7
OG0005374	0	0	1	1	1	1	1	0	0	0	0	0	0	2	0	0	0	0	7
OG0005375	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	1	7
OG0005376	0	0	1	1	1	0	0	1	1	0	1	0	0	0	0	0	0	1	7
OG0005377	0	0	1	2	1	0	0	0	0	2	1	0	0	0	0	0	0	0	7
OG0005378	0	0	1	2	1	0	0	0	0	2	1	0	0	0	0	0	0	0	7
OG0005379	0	0	2	0	0	1	0	0	0	0	0	0	0	2	2	0	0	0	7
OG0005380	0	0	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	7
OG0005381	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	1	2	7
OG0005382	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	2	0	0	7
OG0005383	0	0	1	1	1	0	0	0	0	1	0	0	0	0	1	0	1	1	7
OG0005384	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	1	7
OG0005385	0	0	1	1	1	0	0	1	1	0	0	0	0	0	1	0	0	1	7
OG0005386	0	0	1	1	1	0	0	0	0	0	2	0	0	0	0	1	0	1	7
OG0005387	0	0	1	0	1	1	1	0	0	0	2	0	0	1	0	0	0	0	7
OG0005388	0	0	1	1	1	0	0	0	0	0	1	0	0	2	0	0	0	1	7
OG0005389	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	1	7
OG0005390	0	0	2	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	7
OG0005391	0	0	3	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	7
OG0005392	0	0	3	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	7
OG0005393	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	7
OG0005394	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	1	7
OG0005395	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	2	0	1	7
OG0005396	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	1	7
OG0005397	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	1	7
OG0005398	0	0	1	0	1	1	0	0	0	1	0	0	1	0	1	0	0	1	7
OG0005399	0	0	1	0	0	1	0	1	1	0	1	0	1	0	0	0	0	1	7
OG0005400	0	0	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	7
OG0005401	0	0	1	0	1	1	1	0	0	0	1	0	0	1	0	0	0	1	7
OG0005402	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	7
OG0005403	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	1	7
OG0005404	0	0	1	1	2	0	0	0	0	0	1	0	1	0	0	1	0	0	7
OG0005405	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	2	7
OG0005406	0	0	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	7
OG0005407	0	0	2	0	1	2	0	0	0	0	1	0	0	1	0	0	0	0	7
OG0005408	0	0	1	0	1	1	0	0	0	0	0	0	1	2	0	0	0	1	7
OG0005409	0	0	1	1	1	0	0	1	1	0	1	0	0	0	0	1	0	0	7
OG0005410	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	1	0	1	7
OG0005411	0	0	1	0	0	1	1	0	0	2	0	0	0	2	0	0	0	0	7
OG0005412	0	0	1	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	7
OG0005413	0	0	1	1	1	0	0	0	0	0	1	0	0	1	2	0	0	0	7
OG0005414	0	0	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	7
OG0005415	0	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	1	0	7
OG0005416	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	1	7
OG0005417	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	1	7
OG0005418	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	1	7
OG0005419	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	1	7
OG0005420	0	0	2	0	1	0	0	0	1	0	0	1	0	0	0	0	0	2	7
OG0005421	0	0	1	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	7
OG0005422	0	0	4	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	7
OG0005423	0	0	1	1	1	0	0	0	0	1	0	0	0	0	1	0	1	1	7
OG0005424	0	0	1	0	0	0	1	0	0	1	0	0	2	1	0	1	0	0	7
OG0005425	0	0	1	0	0	0	1	0	0	1	0	0	2	1	0	1	0	0	7
OG0005426	0	0	1	1	1	0	0	1	1	0	1	0	1	0	0	0	0	0	7
OG0005427	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	1	0	1	7
OG0005428	0	0	1	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	7
OG0005429	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	2	7
OG0005430	0	0	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	7
OG0005431	0	0	1	0	0	1	0	1	1	1	0	0	1	1	0	0	0	0	7
OG0005432	0	0	1	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	7
OG0005433	0	0	1	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	7
OG0005434	0	0	1	1	1	1	1	0	0	0	1	0	1	0	0	0	0	0	7
OG0005435	0	0	1	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	7
OG0005436	0	0	1	1	1	0	0	1	1	0	1	0	0	0	0	0	0	1	7
OG0005437	0	0	1	1	1	0	0	1	1	0	0	0	0	0	1	1	0	0	7
OG0005438	0	0	1	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	7
OG0005439	0	0	1	0	1	1	1	0	0	0	2	0	0	1	0	0	0	0	7
OG0005440	0	0	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	7
OG0005441	0	0	1	1	1	0	0	0	0	0	0	0	0	3	0	0	1	0	7
OG0005442	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	1	0	1	7
OG0005443	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	2	0	1	7
OG0005444	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	1	0	2	7
OG0005445	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	1	0	2	7
OG0005446	0	0	1	1	1	1	1	0	1	0	0	0	0	1	0	0	0	0	7
OG0005447	0	0	1	1	1	0	0	1	1	0	1	0	0	0	0	0	0	1	7
OG0005448	0	0	1	0	1	1	1	0	0	0	1	0	1	1	0	0	0	0	7
OG0005449	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	2	0	1	7
OG0005450	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	2	0	1	7
OG0005451	0	0	1	0	0	0	0	0	0	2	2	0	0	0	0	1	0	1	7
OG0005452	0	0	1	0	1	0	0	0	0	2	1	0	0	0	0	1	0	1	7
OG0005453	0	0	1	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	7
OG0005454	0	0	1	1	0	1	1	0	0	1	0	0	0	1	0	0	1	0	7
OG0005455	0	0	1	1	1	1	2	0	0	0	0	0	0	1	0	0	0	0	7
OG0005456	0	0	1	1	1	1	2	0	0	0	0	0	0	1	0	0	0	0	7
OG0005457	0	0	1	1	1	1	2	0	0	0	0	0	0	1	0	0	0	0	7
OG0005458	0	0	1	0	0	2	1	0	0	0	1	0	0	1	0	1	0	0	7
OG0005459	0	0	1	0	0	1	1	0	0	0	0	0	0	1	2	1	0	0	7
OG0005460	0	0	1	0	0	3	1	0	0	0	0	0	0	1	0	0	0	1	7
OG0005461	0	0	1	0	0	2	0	0	0	0	0	0	0	3	1	0	0	0	7
OG0005462	0	0	1	0	0	0	0	0	0	1	0	1	2	2	0	0	0	0	7
OG0005463	0	0	1	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OG0005464	0	0	0	2	1	0	0	1	1	0	1	0	1	0	0	0	0	0	7
OG0005465	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1	1	7
OG0005466	0	0	0	2	2	0	1	0	1	0	1	0	0	0	0	0	0	0	7
OG0005467	0	0	0	1	1	0	0	0	0	0	0	5	0	0	0	0	0	0	7
OG0005468	0	0	0	1	1	0	0	0	0	0	1	0	0	2	0	0	0	2	7
OG0005469	0	0	0	1	1	1	0	0	0	0	2	0	0	1	1	0	0	0	7
OG0005470	0	0	0	1	1	0	0	0	0	3	1	0	0	0	1	0	0	0	7
OG0005471	0	0	0	2	1	1	0	0	0	0	0	0	0	1	0	0	0	2	7
OG0005472	0	0	0	1	1	0	0	1	1	0	1	0	0	0	0	0	1	1	7
OG0005473	0	0	0	1	0	0	0	0	2	1	2	0	0	0	1	0	0	0	7
OG0005474	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	2	0	1	7
OG0005475	0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	1	0	1	7
OG0005476	0	0	0	1	1	2	1	0	0	0	0	0	0	1	0	1	0	0	7
OG0005477	0	0	0	2	2	1	0	0	0	0	1	0	0	0	0	0	0	1	7
OG0005478	0	0	0	1	1	0	0	0	0	1	1	0	2	0	0	1	0	0	7
OG0005479	0	0	0	1	0	1	1	0	0	2	0	0	0	1	0	1	0	0	7
OG0005480	0	0	0	1	0	0	0	2	3	0	0	0	0	0	1	0	0	0	7
OG0005481	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	2	0	1	7
OG0005482	0	0	0	1	1	1	0	0	0	0	3	0	0	0	0	0	0	1	7
OG0005483	0	0	0	1	1	1	0	1	0	0	2	0	0	0	0	0	0	1	7
OG0005484	0	0	0	1	1	1	0	1	0	0	2	0	0	0	0	0	0	1	7
OG0005485	0	0	0	1	1	1	0	0	0	0	2	0	0	1	0	0	0	1	7
OG0005486	0	0	0	1	0	1	2	0	0	0	0	0	3	0	0	0	0	0	7
OG0005487	0	0	0	1	1	0	0	0	0	1	2	0	0	0	0	2	0	0	7
OG0005488	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	1	7
OG0005489	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	1	0	0	7
OG0005490	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	1	0	0	7
OG0005491	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2	7
OG0005492	0	0	0	0	1	1	1	0	0	0	0	0	0	2	0	2	0	0	7
OG0005493	0	0	0	0	1	0	0	0	0	1	0	1	1	0	3	0	0	0	7
OG0005494	0	0	0	0	1	0	1	0	0	0	0	5	0	0	0	0	0	0	7
OG0005495	0	0	0	0	0	1	2	0	0	0	0	0	1	2	1	0	0	0	7
OG0005496	0	0	0	0	0	2	1	0	0	0	0	0	0	3	0	1	0	0	7
OG0005497	0	0	0	0	0	1	0	0	0	1	0	2	0	0	1	0	1	1	7
OG0005498	0	0	0	0	0	4	2	0	0	0	0	0	0	1	0	0	0	0	7
OG0005499	0	0	0	0	0	1	2	0	0	0	0	0	0	3	1	0	0	0	7
OG0005500	0	0	0	0	0	2	1	0	0	1	0	0	0	0	1	0	2	0	7
OG0005501	0	0	0	0	0	2	1	0	0	0	0	0	0	3	1	0	0	0	7
OG0005502	0	0	0	0	0	3	2	0	0	0	0	0	1	1	0	0	0	0	7
OG0005503	0	0	0	0	0	3	1	0	0	0	0	0	0	3	0	0	0	0	7
OG0005504	0	0	0	0	0	4	2	0	0	0	0	0	0	0	1	0	0	0	7
OG0005505	0	0	0	0	0	1	1	0	0	2	0	0	0	3	0	0	0	0	7
OG0005506	0	0	0	0	0	3	2	0	0	0	0	0	0	2	0	0	0	0	7
OG0005507	0	0	0	0	0	1	4	0	0	1	0	0	0	1	0	0	0	0	7
OG0005508	0	0	0	0	0	1	1	0	0	0	0	3	0	1	1	0	0	0	7
OG0005509	0	0	0	0	0	2	2	0	0	0	0	0	0	2	1	0	0	0	7
OG0005510	0	0	0	0	0	2	1	0	0	0	0	0	0	1	3	0	0	0	7
OG0005511	0	0	0	0	0	3	0	0	0	0	1	0	0	0	2	0	0	1	7
OG0005512	0	0	0	0	0	2	0	0	0	1	0	0	0	1	3	0	0	0	7
OG0005513	0	0	0	0	0	1	1	0	0	0	2	0	0	3	0	0	0	0	7
OG0005514	0	0	0	0	0	2	1	0	0	0	0	0	1	1	0	0	2	0	7
OG0005515	0	0	0	0	0	2	2	0	0	0	0	1	0	0	0	0	2	0	7
OG0005516	0	0	0	0	0	2	1	0	0	0	0	0	1	2	0	0	0	1	7
OG0005517	0	0	0	0	0	2	2	0	0	0	0	0	0	3	0	0	0	0	7
OG0005518	0	0	0	0	0	2	2	0	0	0	0	0	2	1	0	0	0	0	7
OG0005519	0	0	0	0	0	2	1	0	0	0	0	1	0	3	0	0	0	0	7
OG0005520	0	0	0	0	0	2	1	0	0	0	0	0	0	4	0	0	0	0	7
OG0005521	0	0	0	0	0	1	1	0	0	2	0	0	1	1	1	0	0	0	7
OG0005522	0	0	0	0	0	1	3	0	0	0	0	0	1	0	1	0	1	0	7
OG0005523	0	0	0	0	0	2	0	0	0	1	0	0	0	1	1	0	2	0	7
OG0005524	0	0	0	0	0	1	1	0	0	0	0	3	0	1	0	0	1	0	7
OG0005525	0	0	0	0	0	1	1	0	0	0	0	0	2	1	0	2	0	0	7
OG0005526	0	0	0	0	0	1	1	0	0	0	0	4	0	1	0	0	0	0	7
OG0005527	0	0	0	0	0	1	1	0	0	2	0	0	0	1	0	0	2	0	7
OG0005528	0	0	0	0	0	1	1	0	0	2	0	0	0	1	0	1	1	0	7
OG0005529	0	0	0	0	0	1	0	0	0	1	0	3	0	0	2	0	0	0	7
OG0005530	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	4	0	7
OG0005531	0	0	0	0	0	1	1	0	0	0	0	3	0	1	0	0	1	0	7
