Orthogroup	adv	ath	aza	azd	azi	Total
OG0000770	0	14	0	0	0	14
OG0000771	0	13	0	0	1	14
OG0000772	0	14	0	0	0	14
OG0000773	0	14	0	0	0	14
OG0000774	0	14	0	0	0	14
OG0000775	0	14	0	0	0	14
OG0000776	0	14	0	0	0	14
OG0000777	0	14	0	0	0	14
OG0000778	0	14	0	0	0	14
OG0000779	0	14	0	0	0	14
OG0000780	0	14	0	0	0	14
OG0000781	0	14	0	0	0	14
OG0000782	0	14	0	0	0	14
OG0000783	0	14	0	0	0	14
OG0000784	0	14	0	0	0	14
OG0000785	0	11	1	1	1	14
OG0000786	0	8	2	2	2	14
OG0000787	0	14	0	0	0	14
OG0000788	0	14	0	0	0	14
OG0000789	0	14	0	0	0	14
OG0000790	0	0	1	11	2	14
OG0000791	2	7	1	1	2	13
OG0000792	2	8	1	1	1	13
OG0000793	1	9	1	1	1	13
OG0000794	1	4	2	3	3	13
OG0000795	1	9	1	1	1	13
OG0000796	1	9	1	1	1	13
OG0000797	1	12	0	0	0	13
OG0000798	1	6	2	2	2	13
OG0000799	2	7	3	0	1	13
OG0000800	1	12	0	0	0	13
OG0000801	2	5	2	2	2	13
OG0000802	1	9	1	1	1	13
OG0000803	1	9	1	1	1	13
OG0000804	0	13	0	0	0	13
OG0000805	0	13	0	0	0	13
OG0000806	0	13	0	0	0	13
OG0000807	0	13	0	0	0	13
OG0000808	0	13	0	0	0	13
OG0000809	0	13	0	0	0	13
OG0000810	0	13	0	0	0	13
OG0000811	0	13	0	0	0	13
OG0000812	0	13	0	0	0	13
OG0000813	0	13	0	0	0	13
OG0000814	0	13	0	0	0	13
OG0000815	0	13	0	0	0	13
OG0000816	0	10	1	1	1	13
OG0000817	0	13	0	0	0	13
OG0000818	0	13	0	0	0	13
OG0000819	0	13	0	0	0	13
OG0000820	0	13	0	0	0	13
OG0000821	0	13	0	0	0	13
OG0000822	0	13	0	0	0	13
OG0000823	0	13	0	0	0	13
OG0000824	0	10	1	1	1	13
OG0000825	0	13	0	0	0	13
OG0000826	0	13	0	0	0	13
OG0000827	0	13	0	0	0	13
OG0000828	0	13	0	0	0	13
OG0000829	0	13	0	0	0	13
OG0000830	0	13	0	0	0	13
OG0000831	0	13	0	0	0	13
OG0000832	0	13	0	0	0	13
OG0000833	0	13	0	0	0	13
OG0000834	0	13	0	0	0	13
OG0000835	0	13	0	0	0	13
OG0000836	0	13	0	0	0	13
OG0000837	0	13	0	0	0	13
OG0000838	0	13	0	0	0	13
OG0000839	0	13	0	0	0	13
OG0000840	0	13	0	0	0	13
OG0000841	0	13	0	0	0	13
OG0000842	0	13	0	0	0	13
OG0000843	0	13	0	0	0	13
OG0000844	0	13	0	0	0	13
OG0000845	0	13	0	0	0	13
OG0000846	0	13	0	0	0	13
OG0000847	0	13	0	0	0	13
OG0000848	0	13	0	0	0	13
OG0000849	0	13	0	0	0	13
OG0000850	0	13	0	0	0	13
OG0000851	0	13	0	0	0	13
OG0000852	0	13	0	0	0	13
OG0000853	0	13	0	0	0	13
OG0000854	0	13	0	0	0	13
OG0000855	0	13	0	0	0	13
OG0000856	0	13	0	0	0	13
OG0000857	0	13	0	0	0	13
OG0000858	0	13	0	0	0	13
OG0000859	0	13	0	0	0	13
OG0000860	0	13	0	0	0	13
OG0000861	0	13	0	0	0	13
OG0000862	0	13	0	0	0	13
OG0000863	0	13	0	0	0	13
OG0000864	0	13	0	0	0	13
OG0000865	0	13	0	0	0	13
OG0000866	0	13	0	0	0	13
OG0000867	0	13	0	0	0	13
OG0000868	0	13	0	0	0	13
OG0000869	0	13	0	0	0	13
OG0000870	0	13	0	0	0	13
OG0000871	0	13	0	0	0	13
OG0000872	0	13	0	0	0	13
OG0000873	0	13	0	0	0	13
OG0000874	0	13	0	0	0	13
OG0000875	0	13	0	0	0	13
OG0000876	0	13	0	0	0	13
OG0000877	0	13	0	0	0	13
OG0000878	0	13	0	0	0	13
OG0000879	0	13	0	0	0	13
OG0000880	0	13	0	0	0	13
OG0000881	0	13	0	0	0	13
OG0000882	0	13	0	0	0	13
OG0000883	0	0	13	0	0	13
OG0000884	2	0	3	6	1	12
OG0000885	1	11	0	0	0	12
OG0000886	1	2	3	3	3	12
OG0000887	1	6	3	1	1	12
OG0000888	4	0	4	2	2	12
OG0000889	3	0	2	5	2	12
OG0000890	1	8	1	1	1	12
OG0000891	1	5	2	2	2	12
OG0000892	1	7	1	1	2	12
OG0000893	1	11	0	0	0	12
OG0000894	2	0	2	6	2	12
OG0000895	4	0	2	3	3	12
OG0000896	1	8	1	1	1	12
OG0000897	1	7	1	2	1	12
OG0000898	1	0	5	3	3	12
OG0000899	1	8	1	1	1	12
OG0000900	1	2	3	3	3	12
OG0000901	1	8	1	1	1	12
OG0000902	0	12	0	0	0	12
OG0000903	0	12	0	0	0	12
OG0000904	0	12	0	0	0	12
OG0000905	0	12	0	0	0	12
OG0000906	0	12	0	0	0	12
OG0000907	0	12	0	0	0	12
OG0000908	0	12	0	0	0	12
OG0000909	0	12	0	0	0	12
OG0000910	0	12	0	0	0	12
OG0000911	0	12	0	0	0	12
OG0000912	0	12	0	0	0	12
OG0000913	0	12	0	0	0	12
OG0000914	0	12	0	0	0	12
OG0000915	0	12	0	0	0	12
OG0000916	0	12	0	0	0	12
OG0000917	0	12	0	0	0	12
OG0000918	0	12	0	0	0	12
OG0000919	0	12	0	0	0	12
OG0000920	0	12	0	0	0	12
OG0000921	0	12	0	0	0	12
OG0000922	0	12	0	0	0	12
OG0000923	0	12	0	0	0	12
OG0000924	0	12	0	0	0	12
OG0000925	0	12	0	0	0	12
OG0000926	0	12	0	0	0	12
OG0000927	0	12	0	0	0	12
OG0000928	0	9	1	1	1	12
OG0000929	0	12	0	0	0	12
OG0000930	0	12	0	0	0	12
OG0000931	0	12	0	0	0	12
OG0000932	0	12	0	0	0	12
OG0000933	0	12	0	0	0	12
OG0000934	0	12	0	0	0	12
OG0000935	0	12	0	0	0	12
OG0000936	0	12	0	0	0	12
OG0000937	0	12	0	0	0	12
OG0000938	0	12	0	0	0	12
OG0000939	0	12	0	0	0	12
OG0000940	0	12	0	0	0	12
OG0000941	0	12	0	0	0	12
OG0000942	0	12	0	0	0	12
OG0000943	0	12	0	0	0	12
OG0000944	0	12	0	0	0	12
OG0000945	0	12	0	0	0	12
OG0000946	0	12	0	0	0	12
OG0000947	0	12	0	0	0	12
OG0000948	0	12	0	0	0	12
OG0000949	0	12	0	0	0	12
OG0000950	0	12	0	0	0	12
OG0000951	0	12	0	0	0	12
OG0000952	0	12	0	0	0	12
OG0000953	0	12	0	0	0	12
OG0000954	0	12	0	0	0	12
OG0000955	0	12	0	0	0	12
OG0000956	0	12	0	0	0	12
OG0000957	0	12	0	0	0	12
OG0000958	0	12	0	0	0	12
OG0000959	0	12	0	0	0	12
OG0000960	0	12	0	0	0	12
OG0000961	0	12	0	0	0	12
OG0000962	0	12	0	0	0	12
OG0000963	0	12	0	0	0	12
OG0000964	0	12	0	0	0	12
OG0000965	0	12	0	0	0	12
OG0000966	0	12	0	0	0	12
OG0000967	0	12	0	0	0	12
OG0000968	0	12	0	0	0	12
OG0000969	0	12	0	0	0	12
OG0000970	0	12	0	0	0	12
OG0000971	0	12	0	0	0	12
OG0000972	0	12	0	0	0	12
OG0000973	0	12	0	0	0	12
OG0000974	0	12	0	0	0	12
OG0000975	0	12	0	0	0	12
OG0000976	0	12	0	0	0	12
OG0000977	0	12	0	0	0	12
OG0000978	0	12	0	0	0	12
OG0000979	0	12	0	0	0	12
OG0000980	0	12	0	0	0	12
OG0000981	0	11	1	0	0	12
OG0000982	0	12	0	0	0	12
OG0000983	0	12	0	0	0	12
OG0000984	0	12	0	0	0	12
OG0000985	0	11	1	0	0	12
OG0000986	0	12	0	0	0	12
OG0000987	0	12	0	0	0	12
OG0000988	0	12	0	0	0	12
OG0000989	0	12	0	0	0	12
OG0000990	0	12	0	0	0	12
OG0000991	0	12	0	0	0	12
OG0000992	0	12	0	0	0	12
OG0000993	0	12	0	0	0	12
OG0000994	0	12	0	0	0	12
OG0000995	0	12	0	0	0	12
OG0000996	0	12	0	0	0	12
OG0000997	0	12	0	0	0	12
OG0000998	0	12	0	0	0	12
OG0000999	0	0	4	3	5	12
OG0001000	0	0	5	4	3	12
OG0001001	2	6	1	1	1	11
OG0001002	1	10	0	0	0	11
OG0001003	2	4	2	1	2	11
OG0001004	1	10	0	0	0	11
OG0001005	3	0	2	2	4	11
OG0001006	11	0	0	0	0	11
OG0001007	2	3	2	2	2	11
OG0001008	2	3	2	2	2	11
OG0001009	1	0	2	6	2	11
OG0001010	2	0	4	1	4	11
OG0001011	2	6	1	1	1	11
OG0001012	6	0	2	1	2	11
OG0001013	1	1	3	3	3	11
OG0001014	1	0	4	3	3	11
OG0001015	1	7	1	1	1	11
OG0001016	1	7	1	1	1	11
OG0001017	2	9	0	0	0	11
OG0001018	1	2	2	3	3	11
OG0001019	1	7	1	1	1	11
OG0001020	1	2	3	3	2	11
OG0001021	1	0	0	2	8	11
OG0001022	1	9	0	0	1	11
OG0001023	1	4	2	2	2	11
OG0001024	2	0	4	3	2	11
OG0001025	1	5	2	2	1	11
OG0001026	1	3	3	2	2	11
OG0001027	1	3	3	2	2	11
OG0001028	1	7	1	1	1	11
OG0001029	1	4	2	2	2	11
OG0001030	1	5	1	2	2	11
OG0001031	1	1	3	3	3	11
OG0001032	1	7	1	1	1	11
OG0001033	1	6	1	1	2	11
OG0001034	1	7	1	1	1	11
OG0001035	1	6	2	1	1	11
OG0001036	0	11	0	0	0	11
OG0001037	0	11	0	0	0	11
OG0001038	0	11	0	0	0	11
OG0001039	0	11	0	0	0	11
OG0001040	0	11	0	0	0	11
OG0001041	0	11	0	0	0	11
OG0001042	0	11	0	0	0	11
OG0001043	0	10	1	0	0	11
OG0001044	0	11	0	0	0	11
OG0001045	0	11	0	0	0	11
OG0001046	0	11	0	0	0	11
OG0001047	0	11	0	0	0	11
OG0001048	0	11	0	0	0	11
OG0001049	0	11	0	0	0	11
OG0001050	0	11	0	0	0	11
OG0001051	0	11	0	0	0	11
OG0001052	0	8	1	1	1	11
OG0001053	0	11	0	0	0	11
OG0001054	0	11	0	0	0	11
OG0001055	0	11	0	0	0	11
OG0001056	0	11	0	0	0	11
OG0001057	0	11	0	0	0	11
OG0001058	0	11	0	0	0	11
OG0001059	0	11	0	0	0	11
OG0001060	0	11	0	0	0	11
OG0001061	0	11	0	0	0	11
OG0001062	0	8	1	1	1	11
OG0001063	0	11	0	0	0	11
OG0001064	0	11	0	0	0	11
OG0001065	0	11	0	0	0	11
OG0001066	0	11	0	0	0	11
OG0001067	0	11	0	0	0	11
OG0001068	0	11	0	0	0	11
OG0001069	0	11	0	0	0	11
OG0001070	0	11	0	0	0	11
OG0001071	0	11	0	0	0	11
OG0001072	0	11	0	0	0	11
OG0001073	0	8	1	1	1	11
OG0001074	0	11	0	0	0	11
OG0001075	0	11	0	0	0	11
OG0001076	0	11	0	0	0	11
OG0001077	0	11	0	0	0	11
OG0001078	0	11	0	0	0	11
OG0001079	0	11	0	0	0	11
OG0001080	0	11	0	0	0	11
OG0001081	0	11	0	0	0	11
OG0001082	0	11	0	0	0	11
OG0001083	0	8	1	1	1	11
OG0001084	0	11	0	0	0	11
OG0001085	0	11	0	0	0	11
OG0001086	0	11	0	0	0	11
OG0001087	0	11	0	0	0	11
OG0001088	0	11	0	0	0	11
OG0001089	0	8	1	1	1	11
OG0001090	0	11	0	0	0	11
OG0001091	0	11	0	0	0	11
OG0001092	0	11	0	0	0	11
OG0001093	0	11	0	0	0	11
OG0001094	0	11	0	0	0	11
OG0001095	0	11	0	0	0	11
OG0001096	0	11	0	0	0	11
OG0001097	0	11	0	0	0	11
OG0001098	0	11	0	0	0	11
OG0001099	0	11	0	0	0	11
OG0001100	0	11	0	0	0	11
OG0001101	0	11	0	0	0	11
OG0001102	0	11	0	0	0	11
OG0001103	0	11	0	0	0	11
OG0001104	0	11	0	0	0	11
OG0001105	0	11	0	0	0	11
OG0001106	0	11	0	0	0	11
OG0001107	0	11	0	0	0	11
OG0001108	0	11	0	0	0	11
OG0001109	0	11	0	0	0	11
OG0001110	0	11	0	0	0	11
OG0001111	0	11	0	0	0	11
OG0001112	0	11	0	0	0	11
OG0001113	0	11	0	0	0	11
OG0001114	0	11	0	0	0	11
OG0001115	0	11	0	0	0	11
OG0001116	0	8	1	1	1	11
OG0001117	0	11	0	0	0	11
OG0001118	0	11	0	0	0	11
OG0001119	0	11	0	0	0	11
OG0001120	0	11	0	0	0	11
OG0001121	0	11	0	0	0	11
OG0001122	0	11	0	0	0	11
OG0001123	0	11	0	0	0	11
OG0001124	0	11	0	0	0	11
OG0001125	0	11	0	0	0	11
OG0001126	0	11	0	0	0	11
OG0001127	0	11	0	0	0	11
OG0001128	0	11	0	0	0	11
OG0001129	0	11	0	0	0	11
OG0001130	0	5	2	1	3	11
OG0001131	0	11	0	0	0	11
OG0001132	0	11	0	0	0	11
OG0001133	0	11	0	0	0	11
OG0001134	0	11	0	0	0	11
OG0001135	0	7	2	1	1	11
OG0001136	0	11	0	0	0	11
OG0001137	0	11	0	0	0	11
OG0001138	0	11	0	0	0	11
OG0001139	0	9	0	1	1	11
OG0001140	0	11	0	0	0	11
OG0001141	0	11	0	0	0	11
OG0001142	0	11	0	0	0	11
OG0001143	0	11	0	0	0	11
OG0001144	0	11	0	0	0	11
OG0001145	1	0	2	5	2	10
OG0001146	2	0	0	6	2	10
OG0001147	3	0	2	2	3	10
OG0001148	1	6	1	1	1	10
OG0001149	1	6	1	1	1	10
OG0001150	1	9	0	0	0	10
OG0001151	1	6	1	1	1	10
OG0001152	1	2	2	2	3	10
OG0001153	1	0	4	2	3	10
OG0001154	2	0	3	2	3	10
OG0001155	1	9	0	0	0	10
OG0001156	1	8	0	0	1	10
OG0001157	1	3	2	2	2	10
OG0001158	2	0	4	2	2	10
OG0001159	1	0	3	2	4	10
OG0001160	1	6	1	1	1	10
OG0001161	1	5	2	1	1	10
OG0001162	1	3	2	2	2	10
OG0001163	1	4	2	2	1	10
OG0001164	2	2	2	2	2	10
OG0001165	1	6	1	1	1	10
OG0001166	1	6	1	1	1	10
OG0001167	1	0	0	3	6	10
OG0001168	1	0	0	3	6	10
OG0001169	1	9	0	0	0	10
OG0001170	1	6	2	0	1	10
OG0001171	1	0	3	3	3	10
OG0001172	1	1	3	2	3	10
OG0001173	1	3	2	2	2	10
OG0001174	1	6	1	1	1	10
OG0001175	1	9	0	0	0	10
OG0001176	2	5	1	1	1	10
OG0001177	1	6	1	1	1	10
OG0001178	1	5	2	1	1	10
OG0001179	1	5	0	2	2	10
OG0001180	1	8	0	1	0	10
OG0001181	0	10	0	0	0	10
OG0001182	0	10	0	0	0	10
OG0001183	0	10	0	0	0	10
OG0001184	0	10	0	0	0	10
OG0001185	0	10	0	0	0	10
OG0001186	0	10	0	0	0	10
OG0001187	0	10	0	0	0	10
OG0001188	0	10	0	0	0	10
OG0001189	0	10	0	0	0	10
OG0001190	0	10	0	0	0	10
OG0001191	0	10	0	0	0	10
OG0001192	0	10	0	0	0	10
OG0001193	0	10	0	0	0	10
OG0001194	0	10	0	0	0	10
OG0001195	0	10	0	0	0	10
OG0001196	0	10	0	0	0	10
OG0001197	0	10	0	0	0	10
OG0001198	0	10	0	0	0	10
OG0001199	0	10	0	0	0	10
OG0001200	0	10	0	0	0	10
OG0001201	0	10	0	0	0	10
OG0001202	0	10	0	0	0	10
OG0001203	0	10	0	0	0	10
OG0001204	0	10	0	0	0	10
OG0001205	0	10	0	0	0	10
OG0001206	0	10	0	0	0	10
OG0001207	0	10	0	0	0	10
OG0001208	0	10	0	0	0	10
OG0001209	0	10	0	0	0	10
OG0001210	0	10	0	0	0	10
OG0001211	0	10	0	0	0	10
OG0001212	0	10	0	0	0	10
OG0001213	0	10	0	0	0	10
OG0001214	0	10	0	0	0	10
OG0001215	0	10	0	0	0	10
OG0001216	0	10	0	0	0	10
OG0001217	0	10	0	0	0	10
OG0001218	0	10	0	0	0	10
OG0001219	0	10	0	0	0	10
OG0001220	0	10	0	0	0	10
OG0001221	0	10	0	0	0	10
OG0001222	0	10	0	0	0	10
OG0001223	0	10	0	0	0	10
OG0001224	0	10	0	0	0	10
OG0001225	0	10	0	0	0	10
OG0001226	0	10	0	0	0	10
OG0001227	0	10	0	0	0	10
OG0001228	0	10	0	0	0	10
OG0001229	0	10	0	0	0	10
OG0001230	0	10	0	0	0	10
OG0001231	0	10	0	0	0	10
OG0001232	0	10	0	0	0	10
OG0001233	0	10	0	0	0	10
OG0001234	0	10	0	0	0	10
OG0001235	0	10	0	0	0	10
OG0001236	0	10	0	0	0	10
OG0001237	0	10	0	0	0	10
OG0001238	0	10	0	0	0	10
OG0001239	0	10	0	0	0	10
OG0001240	0	10	0	0	0	10
OG0001241	0	10	0	0	0	10
OG0001242	0	10	0	0	0	10
OG0001243	0	10	0	0	0	10
OG0001244	0	10	0	0	0	10
OG0001245	0	10	0	0	0	10
OG0001246	0	10	0	0	0	10
OG0001247	0	10	0	0	0	10
OG0001248	0	7	1	1	1	10
OG0001249	0	10	0	0	0	10
OG0001250	0	10	0	0	0	10
OG0001251	0	10	0	0	0	10
OG0001252	0	10	0	0	0	10
OG0001253	0	10	0	0	0	10
OG0001254	0	10	0	0	0	10
OG0001255	0	10	0	0	0	10
OG0001256	0	10	0	0	0	10
OG0001257	0	10	0	0	0	10
OG0001258	0	10	0	0	0	10
OG0001259	0	10	0	0	0	10
OG0001260	0	10	0	0	0	10
OG0001261	0	10	0	0	0	10
OG0001262	0	10	0	0	0	10
OG0001263	0	10	0	0	0	10
OG0001264	0	10	0	0	0	10
OG0001265	0	10	0	0	0	10
OG0001266	0	10	0	0	0	10
OG0001267	0	10	0	0	0	10
OG0001268	0	10	0	0	0	10
OG0001269	0	10	0	0	0	10
OG0001270	0	10	0	0	0	10
OG0001271	0	6	1	2	1	10
OG0001272	0	10	0	0	0	10
OG0001273	0	10	0	0	0	10
OG0001274	0	10	0	0	0	10
OG0001275	0	10	0	0	0	10
OG0001276	0	10	0	0	0	10
OG0001277	0	10	0	0	0	10
OG0001278	0	10	0	0	0	10
OG0001279	0	10	0	0	0	10
OG0001280	0	7	1	1	1	10
OG0001281	0	10	0	0	0	10
OG0001282	0	10	0	0	0	10
OG0001283	0	5	1	2	2	10
OG0001284	0	10	0	0	0	10
OG0001285	0	10	0	0	0	10
OG0001286	0	10	0	0	0	10
OG0001287	0	10	0	0	0	10
OG0001288	0	10	0	0	0	10
OG0001289	0	10	0	0	0	10
OG0001290	0	10	0	0	0	10
OG0001291	0	10	0	0	0	10
OG0001292	0	1	5	1	3	10
OG0001293	0	1	3	3	3	10
OG0001294	0	0	8	1	1	10
OG0001295	0	0	8	0	2	10
OG0001296	0	0	8	2	0	10
OG0001297	0	0	2	3	5	10
OG0001298	0	0	4	1	5	10
OG0001299	2	0	3	2	2	9
OG0001300	2	3	1	1	2	9
OG0001301	1	0	5	1	2	9
OG0001302	1	5	1	1	1	9
OG0001303	1	8	0	0	0	9
OG0001304	1	4	2	1	1	9
OG0001305	1	7	1	0	0	9
OG0001306	1	3	2	2	1	9
OG0001307	1	5	1	1	1	9
OG0001308	1	0	3	2	3	9
OG0001309	1	5	1	1	1	9
OG0001310	1	5	1	1	1	9
OG0001311	1	5	1	1	1	9
OG0001312	1	8	0	0	0	9
OG0001313	2	0	2	3	2	9
OG0001314	1	0	1	4	3	9
OG0001315	1	0	1	4	3	9
OG0001316	1	4	2	1	1	9
OG0001317	1	5	1	1	1	9
OG0001318	1	3	2	2	1	9
OG0001319	1	5	1	1	1	9
OG0001320	1	5	1	1	1	9
OG0001321	1	4	2	1	1	9
OG0001322	1	5	1	1	1	9
OG0001323	1	5	1	1	1	9
OG0001324	1	1	2	3	2	9
OG0001325	1	1	3	2	2	9
OG0001326	1	5	1	1	1	9
OG0001327	1	5	1	1	1	9
OG0001328	1	1	3	2	2	9
OG0001329	2	4	1	1	1	9
OG0001330	1	5	1	1	1	9
OG0001331	1	5	1	1	1	9
OG0001332	1	5	1	1	1	9
OG0001333	0	9	0	0	0	9
OG0001334	0	9	0	0	0	9
OG0001335	0	9	0	0	0	9
OG0001336	0	9	0	0	0	9
OG0001337	0	9	0	0	0	9
OG0001338	0	9	0	0	0	9
OG0001339	0	9	0	0	0	9
OG0001340	0	9	0	0	0	9
OG0001341	0	9	0	0	0	9
OG0001342	0	9	0	0	0	9
OG0001343	0	9	0	0	0	9
OG0001344	0	9	0	0	0	9
OG0001345	0	9	0	0	0	9
OG0001346	0	9	0	0	0	9
OG0001347	0	9	0	0	0	9
OG0001348	0	9	0	0	0	9
OG0001349	0	9	0	0	0	9
OG0001350	0	9	0	0	0	9
OG0001351	0	9	0	0	0	9
OG0001352	0	9	0	0	0	9
OG0001353	0	9	0	0	0	9
OG0001354	0	9	0	0	0	9
OG0001355	0	9	0	0	0	9
OG0001356	0	9	0	0	0	9
OG0001357	0	9	0	0	0	9
OG0001358	0	9	0	0	0	9
OG0001359	0	9	0	0	0	9
OG0001360	0	9	0	0	0	9
OG0001361	0	6	1	1	1	9
OG0001362	0	9	0	0	0	9
OG0001363	0	9	0	0	0	9
OG0001364	0	9	0	0	0	9
OG0001365	0	9	0	0	0	9
OG0001366	0	9	0	0	0	9
OG0001367	0	9	0	0	0	9
OG0001368	0	9	0	0	0	9
OG0001369	0	9	0	0	0	9
OG0001370	0	9	0	0	0	9
OG0001371	0	9	0	0	0	9
OG0001372	0	9	0	0	0	9
OG0001373	0	9	0	0	0	9
OG0001374	0	9	0	0	0	9
OG0001375	0	9	0	0	0	9
OG0001376	0	9	0	0	0	9
OG0001377	0	9	0	0	0	9
OG0001378	0	9	0	0	0	9
OG0001379	0	9	0	0	0	9
OG0001380	0	9	0	0	0	9
OG0001381	0	9	0	0	0	9
OG0001382	0	9	0	0	0	9
OG0001383	0	9	0	0	0	9
OG0001384	0	9	0	0	0	9
OG0001385	0	9	0	0	0	9
OG0001386	0	9	0	0	0	9
OG0001387	0	9	0	0	0	9
OG0001388	0	9	0	0	0	9
OG0001389	0	9	0	0	0	9
OG0001390	0	9	0	0	0	9
OG0001391	0	9	0	0	0	9
OG0001392	0	9	0	0	0	9
OG0001393	0	8	1	0	0	9
OG0001394	0	9	0	0	0	9
OG0001395	0	9	0	0	0	9
OG0001396	0	9	0	0	0	9
OG0001397	0	9	0	0	0	9
OG0001398	0	9	0	0	0	9
OG0001399	0	9	0	0	0	9
OG0001400	0	9	0	0	0	9
OG0001401	0	9	0	0	0	9
OG0001402	0	3	4	1	1	9
OG0001403	0	9	0	0	0	9
OG0001404	0	9	0	0	0	9
OG0001405	0	9	0	0	0	9
OG0001406	0	9	0	0	0	9
OG0001407	0	8	0	0	1	9
OG0001408	0	9	0	0	0	9
OG0001409	0	9	0	0	0	9
OG0001410	0	9	0	0	0	9
OG0001411	0	9	0	0	0	9
OG0001412	0	9	0	0	0	9
OG0001413	0	3	2	2	2	9
OG0001414	0	9	0	0	0	9
OG0001415	0	9	0	0	0	9
OG0001416	0	9	0	0	0	9
OG0001417	0	9	0	0	0	9
OG0001418	0	9	0	0	0	9
OG0001419	0	9	0	0	0	9
OG0001420	0	9	0	0	0	9
OG0001421	0	9	0	0	0	9
OG0001422	0	9	0	0	0	9
OG0001423	0	9	0	0	0	9
OG0001424	0	9	0	0	0	9
OG0001425	0	9	0	0	0	9
OG0001426	0	9	0	0	0	9
OG0001427	0	9	0	0	0	9
OG0001428	0	9	0	0	0	9
OG0001429	0	9	0	0	0	9
OG0001430	0	9	0	0	0	9
OG0001431	0	9	0	0	0	9
OG0001432	0	9	0	0	0	9
OG0001433	0	9	0	0	0	9
OG0001434	0	9	0	0	0	9
OG0001435	0	9	0	0	0	9
OG0001436	0	9	0	0	0	9
OG0001437	0	9	0	0	0	9
OG0001438	0	9	0	0	0	9
OG0001439	0	9	0	0	0	9
OG0001440	0	9	0	0	0	9
OG0001441	0	9	0	0	0	9
OG0001442	0	9	0	0	0	9
OG0001443	0	9	0	0	0	9
OG0001444	0	9	0	0	0	9
OG0001445	0	9	0	0	0	9
OG0001446	0	9	0	0	0	9
OG0001447	0	9	0	0	0	9
OG0001448	0	9	0	0	0	9
OG0001449	0	9	0	0	0	9
OG0001450	0	9	0	0	0	9
OG0001451	0	9	0	0	0	9
OG0001452	0	9	0	0	0	9
OG0001453	0	9	0	0	0	9
OG0001454	0	7	1	0	1	9
OG0001455	0	9	0	0	0	9
OG0001456	0	9	0	0	0	9
OG0001457	0	9	0	0	0	9
OG0001458	0	9	0	0	0	9
OG0001459	0	9	0	0	0	9
OG0001460	0	9	0	0	0	9
OG0001461	0	9	0	0	0	9
OG0001462	0	9	0	0	0	9
OG0001463	0	9	0	0	0	9
OG0001464	0	7	1	0	1	9
OG0001465	0	9	0	0	0	9
OG0001466	0	9	0	0	0	9
OG0001467	0	9	0	0	0	9
OG0001468	0	6	1	1	1	9
OG0001469	0	9	0	0	0	9
OG0001470	0	9	0	0	0	9
OG0001471	0	9	0	0	0	9
OG0001472	0	9	0	0	0	9
OG0001473	0	9	0	0	0	9
OG0001474	0	9	0	0	0	9
OG0001475	0	9	0	0	0	9
OG0001476	0	7	1	1	0	9
OG0001477	0	9	0	0	0	9
OG0001478	0	9	0	0	0	9
OG0001479	0	9	0	0	0	9
OG0001480	0	9	0	0	0	9
OG0001481	0	9	0	0	0	9
OG0001482	0	9	0	0	0	9
OG0001483	0	9	0	0	0	9
OG0001484	0	9	0	0	0	9
OG0001485	0	9	0	0	0	9
OG0001486	0	9	0	0	0	9
OG0001487	0	9	0	0	0	9
OG0001488	0	9	0	0	0	9
OG0001489	0	9	0	0	0	9
OG0001490	0	9	0	0	0	9
OG0001491	0	9	0	0	0	9
OG0001492	0	9	0	0	0	9
OG0001493	0	9	0	0	0	9
OG0001494	0	9	0	0	0	9
OG0001495	0	9	0	0	0	9
OG0001496	0	9	0	0	0	9
OG0001497	0	9	0	0	0	9
OG0001498	0	9	0	0	0	9
OG0001499	0	9	0	0	0	9
OG0001500	0	9	0	0	0	9
OG0001501	0	9	0	0	0	9
OG0001502	0	9	0	0	0	9
OG0001503	0	9	0	0	0	9
OG0001504	0	5	1	2	1	9
OG0001505	0	9	0	0	0	9
OG0001506	0	9	0	0	0	9
OG0001507	0	9	0	0	0	9
OG0001508	0	9	0	0	0	9
OG0001509	0	9	0	0	0	9
OG0001510	0	9	0	0	0	9
OG0001511	0	9	0	0	0	9
OG0001512	0	9	0	0	0	9
OG0001513	0	9	0	0	0	9
OG0001514	0	9	0	0	0	9
OG0001515	0	3	2	2	2	9
OG0001516	0	6	1	1	1	9
OG0001517	0	9	0	0	0	9
OG0001518	0	9	0	0	0	9
OG0001519	0	9	0	0	0	9
OG0001520	0	9	0	0	0	9
OG0001521	0	9	0	0	0	9
OG0001522	0	3	2	2	2	9
OG0001523	0	0	9	0	0	9
OG0001524	0	0	1	5	3	9
OG0001525	0	0	2	2	5	9
OG0001526	0	0	5	2	2	9
OG0001527	0	0	7	1	1	9
OG0001528	0	0	7	2	0	9
OG0001529	0	0	6	1	2	9
OG0001530	0	0	2	3	4	9
OG0001531	0	0	3	4	2	9
OG0001532	5	0	1	1	1	8
OG0001533	2	3	1	1	1	8
OG0001534	2	0	0	4	2	8
OG0001535	2	0	0	4	2	8
OG0001536	2	1	0	3	2	8
OG0001537	2	0	1	2	3	8
OG0001538	2	3	1	1	1	8
OG0001539	1	1	2	2	2	8
OG0001540	1	3	1	2	1	8
OG0001541	1	4	1	1	1	8
OG0001542	1	4	1	1	1	8
OG0001543	1	0	4	2	1	8
OG0001544	1	4	1	1	1	8
OG0001545	1	2	3	1	1	8
